overall_qual,log_gr_liv_area,garage_area,total_bsmt_sf,neighborhood,exterior_1st,exterior_2nd,exter_qual,foundation,bsmt_qual,bsmt_exposure,bsmtfin_type_1,heating_qc,kitchen_qual,fireplace_qu,garage_finish,saleprice
7,6.983789965258135,249.0,570.0,Edwards,BrkFace,Plywood,TA,CBlock,TA,No,Unf,TA,TA,Gd,Unf,125600
5,6.891625897052253,308.0,984.0,OldTown,MetalSd,MetalSd,TA,CBlock,TA,No,Rec,Gd,Fa,No Fireplace,Unf,110000
4,6.866933284461882,308.0,960.0,OldTown,MetalSd,MetalSd,TA,PConc,TA,No,ALQ,Gd,Fa,No Fireplace,Unf,108500
5,6.950814768442584,504.0,540.0,IDOTRR,Wd Sdng,Wd Sdng,Fa,CBlock,TA,Av,Unf,TA,Fa,No Fireplace,Unf,55993
5,7.398174092970465,240.0,1027.0,OldTown,VinylSd,VinylSd,TA,BrkTil,TA,No,BLQ,Ex,Gd,Gd,Unf,129000
6,7.036148493750536,551.0,1112.0,Timber,HdBoard,HdBoard,TA,CBlock,Gd,No,GLQ,Gd,Gd,TA,Unf,176000
6,7.22983877815125,364.0,1380.0,NAmes,HdBoard,HdBoard,TA,CBlock,TA,No,Rec,Fa,TA,No Fireplace,Unf,154000
6,7.135687347028144,578.0,1256.0,Timber,Plywood,HdBoard,Gd,CBlock,Gd,Av,GLQ,Ex,Gd,Fa,Unf,180000
5,7.040536390215956,528.0,1142.0,MeadowV,CemntBd,CmentBd,TA,PConc,Gd,No,ALQ,TA,TA,Po,Fin,134000
6,7.67693714581808,576.0,1202.0,Edwards,WdShing,Wd Shng,TA,CBlock,TA,Av,ALQ,TA,Gd,Gd,Unf,243000
8,7.395721608602045,808.0,1616.0,Timber,VinylSd,VinylSd,Gd,PConc,Gd,Av,GLQ,Ex,Gd,Gd,Fin,270000
6,6.984716320118266,484.0,1084.0,Mitchel,VinylSd,VinylSd,TA,PConc,TA,No,ALQ,TA,TA,No Fireplace,Unf,134000
7,7.880804344674901,656.0,1347.0,NoRidge,HdBoard,HdBoard,Gd,PConc,Gd,Gd,GLQ,Ex,Gd,TA,RFn,260000
7,7.307202314764738,484.0,738.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Gd,Gd,Gd,RFn,168675
6,7.434847875211999,398.0,392.0,Gilbert,HdBoard,HdBoard,TA,PConc,Gd,No,LwQ,Gd,TA,TA,Fin,160000
5,6.984716320118266,0.0,684.0,OldTown,Wd Sdng,HdBoard,TA,BrkTil,Fa,No,Unf,Gd,Gd,No Fireplace,No Garage,95000
6,7.259819610363186,440.0,704.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Gd,Gd,Fin,173000
7,7.170888478512505,572.0,1293.0,Somerst,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,Gd,RFn,187750
7,7.646353722445999,542.0,791.0,NWAmes,Plywood,Plywood,TA,CBlock,Gd,No,Unf,Gd,TA,TA,Fin,215000
5,6.9782137426306985,270.0,1073.0,Sawyer,MetalSd,MetalSd,TA,CBlock,TA,Mn,BLQ,Gd,TA,No Fireplace,RFn,120000
7,7.317212408359839,672.0,1494.0,Somerst,VinylSd,VinylSd,Gd,PConc,Gd,Av,GLQ,Ex,Gd,Gd,RFn,249000
7,7.195937226475569,477.0,1334.0,NWAmes,HdBoard,HdBoard,TA,CBlock,TA,No,BLQ,Gd,TA,No Fireplace,RFn,164500
7,7.166265974133638,312.0,0.0,GrnHill,BrkFace,Wd Sdng,Gd,CBlock,No Basement,No,No Basement,Gd,Gd,No Fireplace,RFn,230000
7,7.203405521083095,456.0,672.0,OldTown,Wd Sdng,Wd Shng,TA,BrkTil,TA,No,Rec,Gd,Gd,Gd,Unf,140000
5,6.595780513961311,240.0,732.0,NAmes,MetalSd,MetalSd,TA,CBlock,TA,No,ALQ,TA,TA,No Fireplace,Unf,118900
8,7.291656209174461,904.0,1468.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Gd,Gd,RFn,239900
6,6.974478911025045,440.0,1069.0,NPkVill,Plywood,Plywood,TA,CBlock,Gd,No,ALQ,Gd,TA,Po,RFn,146300
5,6.946975992135418,499.0,1040.0,MeadowV,CemntBd,CmentBd,TA,PConc,Gd,No,GLQ,Gd,TA,No Fireplace,Unf,124000
5,6.906754778648554,308.0,925.0,Sawyer,HdBoard,HdBoard,TA,CBlock,Gd,Av,ALQ,TA,TA,No Fireplace,Unf,130000
7,7.207118856207756,539.0,1349.0,SawyerW,VinylSd,VinylSd,TA,PConc,Gd,No,Unf,Ex,TA,No Fireplace,Unf,179000
7,7.273786317844895,500.0,1424.0,Gilbert,HdBoard,HdBoard,TA,PConc,Gd,No,Unf,Ex,TA,No Fireplace,RFn,180500
4,6.616065185132817,220.0,747.0,OldTown,MetalSd,MetalSd,TA,CBlock,TA,No,Unf,TA,TA,No Fireplace,Unf,80000
8,7.363913501405819,840.0,1573.0,Somerst,CemntBd,CmentBd,Gd,PConc,Gd,No,Unf,Ex,Ex,Gd,Fin,287090
5,6.782192056006791,308.0,0.0,OldTown,BrkFace,BrkFace,TA,PConc,No Basement,No,No Basement,Gd,TA,No Fireplace,Unf,97000
7,7.32052696227274,398.0,1368.0,Blmngtn,VinylSd,VinylSd,Gd,PConc,Gd,Av,GLQ,Ex,Gd,TA,Fin,246990
6,7.028201432058005,480.0,1302.0,Gilbert,HdBoard,HdBoard,TA,CBlock,TA,Av,BLQ,Fa,TA,TA,Unf,154204
7,7.179307969504034,495.0,1312.0,NAmes,HdBoard,HdBoard,TA,CBlock,TA,No,BLQ,Ex,TA,Gd,RFn,186000
5,7.171656822768514,264.0,630.0,BrDale,HdBoard,HdBoard,TA,CBlock,TA,No,Rec,TA,TA,No Fireplace,Unf,111750
9,7.899524472032198,958.0,2846.0,NridgHt,VinylSd,VinylSd,Ex,PConc,Ex,Gd,GLQ,Ex,Ex,Gd,Fin,500000
7,7.212294468500341,484.0,628.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,Gd,Fin,177439
9,7.688913336864796,836.0,1104.0,NridgHt,VinylSd,VinylSd,Ex,PConc,Ex,Av,GLQ,Ex,Ex,Gd,Fin,335000
7,7.582738488914411,483.0,803.0,NWAmes,Plywood,Plywood,TA,CBlock,TA,No,ALQ,TA,TA,Gd,RFn,205000
8,7.186144304522325,484.0,1312.0,StoneBr,CemntBd,CmentBd,Gd,PConc,Gd,Gd,GLQ,Gd,Gd,TA,RFn,212000
8,7.406103381237015,525.0,1594.0,Crawfor,CemntBd,CmentBd,Gd,PConc,Ex,Gd,GLQ,Ex,Gd,Gd,Fin,246000
7,7.138866999945524,598.0,1260.0,NWAmes,WdShing,Plywood,Gd,CBlock,Gd,Mn,GLQ,TA,TA,No Fireplace,Unf,181900
5,7.182352111885263,484.0,926.0,OldTown,Wd Sdng,Wd Sdng,TA,BrkTil,TA,No,LwQ,TA,TA,No Fireplace,Unf,130000
5,7.266827347520591,360.0,264.0,OldTown,Wd Sdng,Wd Shng,TA,BrkTil,Fa,No,Unf,Ex,TA,No Fireplace,Unf,132000
7,7.579678823090456,499.0,779.0,SawyerW,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,TA,RFn,220000
8,7.488852955733459,522.0,1753.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Ex,TA,RFn,236500
8,7.567862605463882,552.0,832.0,Somerst,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,TA,No Fireplace,Fin,263435
6,7.585281078639126,400.0,1272.0,IDOTRR,Wd Sdng,Wd Sdng,TA,BrkTil,TA,No,Unf,TA,TA,Gd,Unf,141000
7,7.593877844605118,434.0,847.0,Gilbert,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,Gd,Fin,213000
7,7.101675971619444,520.0,1214.0,Timber,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,No Fireplace,RFn,179781
8,7.201916317531627,550.0,1342.0,NridgHt,MetalSd,MetalSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,Gd,Fin,234250
8,7.971776122880628,665.0,1565.0,Timber,Stone,HdBoard,Gd,CBlock,Gd,Av,ALQ,TA,Gd,Gd,Fin,287000
8,7.602900462204755,644.0,870.0,Gilbert,VinylSd,VinylSd,Gd,PConc,Ex,No,GLQ,Ex,Gd,Gd,Fin,257500
6,6.893656354602635,180.0,960.0,BrkSide,Wd Sdng,Wd Sdng,TA,BrkTil,TA,No,Unf,TA,TA,Gd,Unf,102000
7,7.010311867307229,280.0,637.0,IDOTRR,Wd Sdng,Wd Sdng,TA,PConc,TA,No,Unf,Ex,Gd,Gd,Unf,139400
3,7.101675971619444,936.0,672.0,OldTown,Wd Sdng,Wd Sdng,TA,PConc,TA,No,Unf,TA,TA,No Fireplace,Unf,105000
8,7.703910209616311,621.0,2217.0,NAmes,Wd Sdng,Wd Sdng,Gd,PConc,TA,Gd,ALQ,Ex,Gd,TA,Unf,268000
6,7.696667081526462,432.0,697.0,Edwards,Plywood,Plywood,Gd,CBlock,Gd,Av,Unf,TA,Gd,Gd,Unf,274970
7,7.106606137727303,397.0,1220.0,Blmngtn,VinylSd,VinylSd,Gd,PConc,Gd,Av,GLQ,Ex,Gd,Gd,Fin,180000
7,7.228388451573604,360.0,689.0,OldTown,MetalSd,MetalSd,TA,BrkTil,TA,No,Rec,Ex,Gd,Gd,Unf,161000
4,6.835184586147301,308.0,0.0,Edwards,MetalSd,MetalSd,TA,CBlock,No Basement,No,No Basement,Ex,Gd,No Fireplace,Unf,84900
5,6.895682697747868,264.0,988.0,NAmes,MetalSd,MetalSd,TA,CBlock,TA,Av,Rec,TA,TA,No Fireplace,Unf,119000
8,7.582738488914411,892.0,1964.0,Timber,VinylSd,VinylSd,Gd,PConc,Ex,Av,GLQ,Ex,Gd,Gd,Fin,370000
7,7.146772179452637,524.0,1270.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,No Fireplace,RFn,175900
5,7.714231144849085,528.0,0.0,SawyerW,Plywood,Plywood,TA,Slab,No Basement,No,No Basement,TA,TA,No Fireplace,Unf,142953
8,7.309212365692763,478.0,1494.0,Veenker,BrkFace,BrkFace,Gd,PConc,Gd,Gd,LwQ,Ex,Gd,Gd,Fin,279700
5,7.218176838403408,331.0,1179.0,NAmes,BrkFace,BrkFace,TA,CBlock,Fa,Mn,BLQ,Gd,TA,Gd,RFn,132000
9,7.674617497364363,736.0,1440.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Ex,Mn,GLQ,Ex,Ex,Ex,Fin,313000
4,7.197435354096591,570.0,637.0,IDOTRR,MetalSd,MetalSd,TA,CBlock,TA,No,Rec,Gd,TA,No Fireplace,Unf,108000
7,7.412160334945205,397.0,746.0,Edwards,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,Gd,Fin,165400
6,7.312553498102598,473.0,781.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,TA,RFn,187000
8,7.935229539816907,810.0,1462.0,NoRidge,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Ex,TA,Fin,403000
6,7.615791072035833,551.0,848.0,NWAmes,Plywood,Plywood,TA,CBlock,TA,No,LwQ,TA,Gd,TA,Fin,195000
6,7.134093721192866,525.0,1218.0,NAmes,WdShing,Wd Shng,TA,CBlock,TA,Av,ALQ,TA,TA,Gd,RFn,158500
8,7.595387278853972,586.0,1065.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,Mn,GLQ,Ex,Gd,Gd,Fin,255000
5,7.5485559791698735,484.0,1898.0,Crawfor,BrkFace,MetalSd,TA,PConc,TA,No,Rec,Ex,TA,TA,Unf,236500
5,6.895682697747868,360.0,988.0,NAmes,HdBoard,HdBoard,TA,CBlock,TA,No,BLQ,TA,TA,No Fireplace,Unf,129250
7,7.496097345175956,484.0,1501.0,Crawfor,BrkFace,Wd Sdng,TA,CBlock,TA,No,ALQ,TA,TA,TA,Fin,289000
5,7.534762657037537,484.0,0.0,Mitchel,Plywood,Plywood,TA,CBlock,No Basement,No,No Basement,TA,TA,No Fireplace,Unf,100000
8,7.79934339821592,560.0,1531.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,Mn,GLQ,Ex,Gd,TA,Fin,275000
8,7.475339236566737,560.0,850.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Gd,TA,Unf,207000
5,7.090076835776092,884.0,864.0,NAmes,MetalSd,MetalSd,TA,CBlock,TA,Mn,GLQ,Gd,Gd,No Fireplace,Unf,146000
6,6.937314081223682,264.0,494.0,BrDale,HdBoard,HdBoard,TA,CBlock,TA,No,ALQ,Ex,TA,No Fireplace,Unf,116000
7,7.617759576608505,645.0,1057.0,CollgCr,VinylSd,VinylSd,TA,PConc,Gd,No,GLQ,Ex,Gd,No Fireplace,RFn,219500
7,7.247792581767846,478.0,1405.0,NridgHt,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,TA,RFn,173000
4,7.113956109566034,284.0,1134.0,Edwards,VinylSd,VinylSd,TA,CBlock,TA,No,ALQ,Ex,TA,No Fireplace,RFn,135000
7,7.566311014772463,610.0,979.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,Gd,RFn,213000
6,7.1693500166706,494.0,967.0,Sawyer,VinylSd,VinylSd,TA,CBlock,TA,No,Rec,TA,Gd,TA,Unf,150000
7,7.245655067594535,648.0,1258.0,Blmngtn,VinylSd,VinylSd,Gd,PConc,Ex,Av,Unf,Ex,Gd,Gd,Fin,194201
7,7.315883504509785,457.0,1346.0,Blmngtn,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,Gd,Fin,181000
6,7.273786317844895,301.0,1442.0,NAmes,MetalSd,MetalSd,TA,CBlock,TA,No,Rec,Gd,TA,No Fireplace,RFn,157900
7,7.483806687665835,586.0,951.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,Mn,GLQ,Ex,Gd,TA,Fin,217000
8,7.577121930876679,1043.0,1082.0,Somerst,VinylSd,VinylSd,Gd,PConc,Gd,Mn,Unf,Ex,Gd,Gd,RFn,252000
7,7.554334823725748,529.0,872.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,No Fireplace,RFn,197000
7,7.396335293800808,436.0,868.0,Gilbert,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,Gd,Fin,189500
5,7.1308988302963465,280.0,686.0,Edwards,Stucco,Stucco,TA,BrkTil,TA,No,Unf,Gd,Fa,No Fireplace,Unf,116000
6,7.191429330036379,528.0,1328.0,NWAmes,HdBoard,HdBoard,TA,CBlock,TA,No,ALQ,TA,TA,Gd,Unf,143000
5,6.895682697747868,276.0,876.0,NAmes,MetalSd,MetalSd,TA,CBlock,TA,No,BLQ,TA,TA,No Fireplace,Unf,119000
6,7.15305163493748,240.0,854.0,NAmes,MetalSd,MetalSd,TA,CBlock,TA,No,Rec,Fa,TA,No Fireplace,Unf,127500
6,7.447751280047908,615.0,858.0,Somerst,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,No Fireplace,RFn,200825
2,6.210600077024653,216.0,498.0,Edwards,MetalSd,MetalSd,TA,BrkTil,TA,No,Unf,TA,TA,No Fireplace,Unf,35000
7,7.951559331155252,1314.0,1420.0,NWAmes,Plywood,Plywood,Gd,PConc,Gd,No,ALQ,Ex,Gd,Gd,Fin,292500
6,6.894670039433482,280.0,483.0,BrDale,HdBoard,HdBoard,TA,CBlock,TA,No,Rec,TA,TA,No Fireplace,Unf,106000
4,6.628041376179533,440.0,660.0,Sawyer,Wd Sdng,Wd Sdng,TA,BrkTil,Fa,No,Unf,TA,TA,No Fireplace,Unf,85000
8,7.445417556701687,701.0,1712.0,NridgHt,VinylSd,VinylSd,Gd,PConc,Ex,Gd,GLQ,Ex,Gd,Gd,RFn,286500
6,6.974478911025045,440.0,1069.0,NPkVill,Plywood,Plywood,TA,CBlock,Gd,No,ALQ,TA,TA,Fa,RFn,127500
7,7.19668657083435,575.0,1335.0,Somerst,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,No Fireplace,RFn,210400
8,7.325148957955575,588.0,1518.0,NridgHt,MetalSd,MetalSd,Ex,PConc,Ex,Gd,GLQ,Ex,Ex,Gd,RFn,274000
8,7.484368643286131,612.0,920.0,Timber,VinylSd,VinylSd,Gd,PConc,Gd,Av,GLQ,Ex,Gd,Gd,Fin,264966
4,7.302496423727326,264.0,771.0,IDOTRR,Wd Sdng,Wd Sdng,Fa,CBlock,TA,No,Unf,Fa,TA,No Fireplace,Unf,50000
5,7.409741954080923,416.0,686.0,OldTown,MetalSd,MetalSd,TA,PConc,Fa,No,LwQ,TA,TA,No Fireplace,Unf,139000
7,7.8252452914317745,564.0,1223.0,Veenker,HdBoard,HdBoard,Gd,PConc,Gd,No,GLQ,Gd,Gd,TA,RFn,300000
8,7.902487437162855,538.0,1952.0,NAmes,Plywood,Wd Sdng,Gd,CBlock,Gd,Gd,GLQ,Gd,Ex,TA,Fin,345000
8,7.372746366404328,484.0,1556.0,CollgCr,HdBoard,HdBoard,Gd,PConc,Gd,Gd,BLQ,Ex,Gd,TA,Fin,228000
7,7.239932591320469,400.0,384.0,Gilbert,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,TA,Fin,165500
4,7.191429330036379,210.0,686.0,OldTown,MetalSd,MetalSd,TA,CBlock,TA,No,Unf,Fa,TA,No Fireplace,Unf,107000
8,7.373374309910049,682.0,1593.0,StoneBr,CemntBd,CmentBd,Gd,PConc,Ex,Av,GLQ,Ex,Ex,Gd,Fin,286000
4,6.579251212010101,0.0,720.0,IDOTRR,Wd Sdng,Wd Sdng,TA,CBlock,TA,No,Rec,TA,TA,No Fireplace,No Garage,34900
5,6.815639990074331,288.0,912.0,NAmes,Wd Sdng,Wd Sdng,TA,CBlock,TA,No,Rec,TA,TA,No Fireplace,Unf,115000
8,7.283448228756631,400.0,1273.0,Blmngtn,VinylSd,VinylSd,Gd,PConc,Gd,Gd,Unf,Ex,Gd,TA,Fin,215000
7,7.572502985020384,216.0,672.0,OldTown,Wd Sdng,Wd Sdng,TA,BrkTil,TA,No,Unf,Fa,TA,No Fireplace,Unf,179900
8,7.31455283232408,528.0,1488.0,StoneBr,HdBoard,HdBoard,Gd,PConc,Gd,Av,GLQ,TA,Gd,No Fireplace,RFn,212000
8,7.632401126601453,527.0,1074.0,Gilbert,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,Gd,Fin,250000
5,7.362645270417825,225.0,1042.0,BrkSide,MetalSd,MetalSd,TA,BrkTil,TA,No,Unf,Ex,TA,Gd,Unf,149000
6,7.41336733569524,431.0,773.0,Gilbert,HdBoard,HdBoard,TA,PConc,Gd,No,GLQ,Gd,TA,TA,Fin,188000
3,6.569481420414296,371.0,713.0,OldTown,VinylSd,VinylSd,TA,PConc,TA,No,Unf,Ex,Gd,No Fireplace,Unf,99800
7,7.845416036592485,704.0,718.0,OldTown,Wd Sdng,VinylSd,TA,BrkTil,TA,No,Unf,Ex,TA,No Fireplace,Unf,159500
7,7.2254814727822945,400.0,384.0,Gilbert,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,Gd,Fin,184500
8,7.853216388156072,868.0,1482.0,CollgCr,CemntBd,CmentBd,Gd,PConc,Ex,No,Unf,Ex,Ex,Gd,Fin,276000
6,7.344719054149673,440.0,804.0,NPkVill,Plywood,Brk Cmn,TA,CBlock,Gd,No,ALQ,TA,Gd,TA,Unf,155000
5,7.247080584585756,504.0,1188.0,Mitchel,HdBoard,HdBoard,TA,CBlock,TA,No,BLQ,Ex,TA,Po,Unf,160000
5,7.272398392570047,480.0,720.0,NAmes,HdBoard,HdBoard,TA,CBlock,TA,No,ALQ,Gd,TA,Po,Fin,157500
8,7.497207223203318,482.0,1679.0,Mitchel,VinylSd,VinylSd,Gd,PConc,Gd,Gd,GLQ,Ex,Gd,TA,Unf,285000
5,7.696212639346407,0.0,1272.0,Edwards,MetalSd,MetalSd,TA,CBlock,TA,No,ALQ,Gd,TA,No Fireplace,No Garage,145900
7,7.619233416226805,472.0,672.0,SawyerW,VinylSd,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Gd,TA,Fin,229000
4,6.79794041297493,280.0,0.0,BrkSide,MetalSd,CBlock,TA,PConc,No Basement,No,No Basement,TA,TA,No Fireplace,Unf,79000
4,7.155396301896734,580.0,1151.0,OldTown,MetalSd,MetalSd,TA,CBlock,TA,Mn,ALQ,Ex,TA,No Fireplace,Unf,128500
8,7.588829878307813,885.0,1044.0,NoRidge,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,Ex,Fin,286000
6,7.382746449738912,470.0,945.0,Gilbert,VinylSd,VinylSd,TA,PConc,Gd,No,ALQ,Ex,TA,TA,Fin,189500
5,7.098375638590786,616.0,0.0,NAmes,Wd Sdng,Wd Sdng,TA,Slab,No Basement,No,No Basement,TA,TA,No Fireplace,Fin,102900
5,7.385230923066573,363.0,988.0,BrkSide,MetalSd,MetalSd,TA,CBlock,TA,No,Rec,Ex,TA,No Fireplace,Unf,128500
5,7.454719949364001,371.0,1216.0,NAmes,MetalSd,MetalSd,TA,CBlock,TA,No,LwQ,Ex,TA,Gd,Unf,156000
8,7.816819965764552,642.0,1094.0,Timber,VinylSd,VinylSd,Gd,PConc,Gd,Gd,Unf,Ex,Gd,Gd,Fin,281213
7,7.634820677745543,505.0,585.0,NAmes,Wd Sdng,Wd Sdng,TA,CBlock,Gd,Gd,GLQ,Ex,Gd,Gd,RFn,242000
6,7.298445101508147,498.0,1478.0,NAmes,Wd Sdng,Wd Sdng,TA,CBlock,TA,No,BLQ,Ex,TA,Gd,Unf,157500
7,7.452402451223638,616.0,796.0,Edwards,HdBoard,Stucco,Gd,PConc,Gd,No,Unf,Ex,Gd,Gd,Fin,196500
7,7.261927092702751,591.0,1425.0,CollgCr,VinylSd,VinylSd,TA,PConc,Gd,Mn,GLQ,Ex,TA,No Fireplace,RFn,193000
5,7.186901020411631,280.0,672.0,BrkSide,Wd Sdng,Wd Sdng,TA,BrkTil,TA,No,Rec,Ex,TA,No Fireplace,Unf,132000
7,7.2640301428995295,576.0,712.0,OldTown,AsbShng,Wd Sdng,TA,Stone,TA,No,Rec,Gd,TA,No Fireplace,Fin,139900
6,7.085064293952548,312.0,1194.0,NAmes,MetalSd,MetalSd,TA,CBlock,TA,No,Unf,TA,TA,No Fireplace,RFn,148000
8,7.505492274737424,774.0,895.0,NridgHt,VinylSd,VinylSd,Gd,PConc,Ex,Av,GLQ,Ex,Ex,Gd,Fin,281500
8,7.991592282068092,916.0,1706.0,NridgHt,VinylSd,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Ex,Ex,RFn,342000
6,7.098375638590786,528.0,1128.0,Mitchel,Plywood,Plywood,TA,CBlock,TA,Av,GLQ,TA,TA,No Fireplace,Unf,148000
5,7.403061091090091,490.0,1001.0,Sawyer,HdBoard,HdBoard,TA,CBlock,Gd,No,LwQ,TA,TA,Gd,Unf,140000
5,6.959398512133975,750.0,1008.0,NAmes,Plywood,Plywood,TA,CBlock,TA,No,Rec,TA,Ex,No Fireplace,RFn,150000
7,7.661527081358517,576.0,1064.0,NoRidge,VinylSd,VinylSd,Gd,PConc,Ex,No,GLQ,Ex,Gd,TA,RFn,279500
6,6.977281341630747,525.0,547.0,Edwards,VinylSd,VinylSd,TA,PConc,Gd,Gd,GLQ,Ex,Gd,No Fireplace,Fin,140000
6,7.416979621381154,616.0,1664.0,Mitchel,Plywood,Plywood,TA,CBlock,TA,Mn,Unf,TA,TA,No Fireplace,Unf,145000
7,7.198183577101943,511.0,1405.0,NAmes,MetalSd,MetalSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,Fa,Fin,184000
8,7.111512116496157,484.0,1226.0,Greens,Wd Sdng,Plywood,Gd,CBlock,Gd,Gd,GLQ,TA,Gd,TA,Fin,206000
4,6.9957661563048505,253.0,546.0,MeadowV,CemntBd,CmentBd,TA,CBlock,TA,No,BLQ,TA,TA,No Fireplace,Unf,85500
6,7.414572881350589,240.0,715.0,Crawfor,Stucco,Stucco,TA,CBlock,TA,No,LwQ,Fa,TA,Gd,Unf,188700
6,7.421177528595393,484.0,1427.0,NWAmes,VinylSd,VinylSd,TA,PConc,TA,No,LwQ,TA,TA,TA,RFn,200000
7,6.966967138613983,462.0,1054.0,SawyerW,HdBoard,HdBoard,Gd,PConc,Gd,No,GLQ,Gd,Gd,No Fireplace,Unf,162000
5,6.51025834052315,240.0,672.0,Sawyer,Wd Sdng,Wd Sdng,TA,PConc,TA,No,Unf,Ex,TA,No Fireplace,Unf,108000
5,7.390798521735676,478.0,1621.0,NWAmes,HdBoard,HdBoard,TA,CBlock,Gd,Av,ALQ,TA,TA,Fa,RFn,213000
8,7.458186157340487,928.0,1734.0,NridgHt,VinylSd,VinylSd,Gd,PConc,Ex,No,GLQ,Ex,Ex,Gd,RFn,318000
5,7.6676260915849905,360.0,849.0,OldTown,AsbShng,AsbShng,TA,PConc,TA,No,Unf,TA,TA,No Fireplace,Unf,106000
6,7.605392364814935,795.0,672.0,Edwards,WdShing,Plywood,TA,PConc,TA,No,Unf,Ex,TA,Gd,Unf,235000
4,7.110696122978827,0.0,950.0,NAmes,Plywood,Plywood,TA,CBlock,TA,No,ALQ,Fa,TA,No Fireplace,No Garage,128950
6,7.216709486709457,504.0,1362.0,NAmes,WdShing,Wd Shng,TA,CBlock,TA,No,ALQ,TA,TA,TA,Unf,163000
5,7.033506484287697,240.0,756.0,Edwards,MetalSd,MetalSd,TA,BrkTil,TA,No,ALQ,Fa,TA,No Fireplace,Unf,126000
7,7.641084249174914,484.0,1362.0,OldTown,VinylSd,VinylSd,TA,PConc,Gd,No,Unf,Ex,Gd,No Fireplace,Unf,200000
5,7.329093736246592,315.0,874.0,NAmes,MetalSd,MetalSd,TA,CBlock,TA,No,BLQ,TA,TA,No Fireplace,Unf,144000
5,7.495541943884256,0.0,1800.0,NAmes,BrkFace,BrkFace,TA,CBlock,TA,No,Unf,Ex,TA,No Fireplace,No Garage,141000
8,7.856319571406588,758.0,1389.0,NoRidge,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,TA,Fin,322500
7,7.415175109613295,598.0,1649.0,CollgCr,VinylSd,VinylSd,TA,PConc,Gd,No,Unf,Ex,Gd,No Fireplace,RFn,224900
5,7.362645270417825,528.0,1324.0,BrkSide,Wd Sdng,Wd Sdng,TA,CBlock,TA,Gd,GLQ,Ex,Gd,TA,RFn,223500
4,6.866933284461882,288.0,672.0,Edwards,AsbShng,AsbShng,TA,CBlock,TA,No,Unf,Ex,TA,No Fireplace,Unf,112000
6,7.38025578842646,470.0,926.0,Gilbert,VinylSd,VinylSd,TA,PConc,TA,No,BLQ,Ex,TA,TA,Fin,187500
1,6.806829360392176,0.0,683.0,Edwards,Wd Sdng,Wd Sdng,Fa,BrkTil,Fa,Gd,BLQ,Gd,Fa,No Fireplace,No Garage,61000
6,7.086737934510577,528.0,684.0,Edwards,Wd Sdng,Wd Sdng,TA,BrkTil,TA,Mn,Unf,Gd,Gd,No Fireplace,Unf,110000
3,6.591673732008658,0.0,270.0,BrkSide,VinylSd,VinylSd,Gd,CBlock,TA,No,Unf,Gd,TA,No Fireplace,No Garage,52000
